,YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES,TURNOUT,PREDICTED WINNER
13966,1996,ALANGUDI,CHIDHAMBHARA BHARATHI A.P.,N,IND,M,238,194721,147393,138176,0.7569445514351303,N
13967,1996,ALANGUDI,VETHANAYAGAMUDAYAR M.,N,IND,M,238,194721,147393,138176,0.7569445514351303,N
13967,1996,ALANGUDI,VETHANAYAGAMUDAYAR M.,N,IND,M,238,194721,147393,138176,0.7569445514351303,N
13968,1996,ALANGUDI,ARUMUGAMB.,N,IND,M,208,194721,147393,138176,0.7569445514351303,N
13969,1996,ARANTANGI,"THIRUNAVUKKARASU, S.",W,ADMK,M,70260,205492,146740,140242,0.7140910595059662,N
13970,1996,ARANTANGI,"SHANMUGAM, S.",N,DMK,M,56028,205492,146740,140242,0.7140910595059662,N
13971,1996,ARANTANGI,"SESURASU, M.",N,IND,M,6688,205492,146740,140242,0.7140910595059662,N
13972,1996,ARANTANGI,"JANARDHANAN, A.B.R.",N,MDMK,M,3031,205492,146740,140242,0.7140910595059662,N
13973,1996,ARANTANGI,"MANIVASAGAM, K.",N,BJP,M,1104,205492,146740,140242,0.7140910595059662,N
13974,1996,ARANTANGI,"MOHAMED OSSALI, M.A.",N,IND,M,962,205492,146740,140242,0.7140910595059662,N
13975,1996,ARANTANGI,"PONMUTHURAMALINGAM, S.",N,IND,M,475,205492,146740,140242,0.7140910595059662,N
13975,1996,ARANTANGI,"PONMUTHURAMALINGAM, S.",N,IND,M,475,205492,146740,140242,0.7140910595059662,N
13976,1996,ARANTANGI,"GANDHIRASAN, V.",N,IND,M,245,205492,146740,140242,0.7140910595059662,N
13977,1996,ARANTANGI,"CHANDRASEKARAN UDAYAR, S.",N,IND,M,193,205492,146740,140242,0.7140910595059662,N
13978,1996,ARANTANGI,"SARAVANAKUMAR, A.",N,JP,M,179,205492,146740,140242,0.7140910595059662,N
13979,1996,ARANTANGI,"SAKADEVAN, M.",N,IND,M,128,205492,146740,140242,0.7140910595059662,N
13980,1996,ARANTANGI,"MURUGESA PANDIAN, A.",N,IND,M,128,205492,146740,140242,0.7140910595059662,N
13981,1996,ARANTANGI,"PAZHANI, R.",N,IND,M,120,205492,146740,140242,0.7140910595059662,N
13982,1996,ARANTANGI,"VELAPPAN, C.",N,IND,M,114,205492,146740,140242,0.7140910595059662,N
13983,1996,ARANTANGI,"KALANDHAR, M.H.",N,PMK,M,113,205492,146740,140242,0.7140910595059662,N
13983,1996,ARANTANGI,"KALANDHAR, M.H.",N,PMK,M,113,205492,146740,140242,0.7140910595059662,N
13984,1996,ARANTANGI,"KARUTHAPANDIAN, T.K.",N,IND,M,105,205492,146740,140242,0.7140910595059662,N
13985,1996,ARANTANGI,"MANOKARAN, S.",N,IND,M,104,205492,146740,140242,0.7140910595059662,N
13986,1996,ARANTANGI,"NAINA MARAIKAYAR, M.",N,IND,M,52,205492,146740,140242,0.7140910595059662,N
13987,1996,ARANTANGI,"PANNEER VANDAYAR, N.",N,IND,M,52,205492,146740,140242,0.7140910595059662,N
13988,1996,ARANTANGI,"PRATHEESWARAN, N.",N,IND,M,48,205492,146740,140242,0.7140910595059662,N
13989,1996,ARANTANGI,"AZAD, K.M.S.A.A.",N,IND,M,43,205492,146740,140242,0.7140910595059662,N
13990,1996,ARANTANGI,"MOHAMED KAMALUDEEN, M.",N,IND,M,41,205492,146740,140242,0.7140910595059662,N
13991,1996,ARANTANGI,"VEERATAMILAN, S.",N,IND,M,29,205492,146740,140242,0.7140910595059662,N
13992,1996,TIRUPPATTUR,R. SIVARAMAN,W,DMK,M,58925,162346,108337,103819,0.6673216463602429,N
13993,1996,TIRUPPATTUR,S. KANNAPPAN,N,ADMK,M,39648,162346,108337,103819,0.6673216463602429,N
13994,1996,TIRUPPATTUR,S. SEVANTHIAPPAN,N,MDMK,M,4488,162346,108337,103819,0.6673216463602429,N
13995,1996,TIRUPPATTUR,T.K. KARUTHAPANDIAN,N,IND,M,129,162346,108337,103819,0.6673216463602429,N
13996,1996,TIRUPPATTUR,G. ELANGOVAN,N,SHS,M,119,162346,108337,103819,0.6673216463602429,N
13997,1996,TIRUPPATTUR,S. KANNAN,N,IND,M,111,162346,108337,103819,0.6673216463602429,N
13998,1996,TIRUPPATTUR,P. SEVUGAPERUMAL,N,IND,M,102,162346,108337,103819,0.6673216463602429,N
13999,1996,TIRUPPATTUR,C. SIVASUBRAMANIAN,N,IND,M,88,162346,108337,103819,0.6673216463602429,N
14000,1996,TIRUPPATTUR,P. GUNASEKARAN,N,IND,M,72,162346,108337,103819,0.6673216463602429,W
14001,1996,TIRUPPATTUR,U. ALAGUDOSS,N,IND,M,55,162346,108337,103819,0.6673216463602429,N
14002,1996,TIRUPPATTUR,A. MANI,N,IND,M,46,162346,108337,103819,0.6673216463602429,N
14003,1996,TIRUPPATTUR,S.P. CHANDRAN,N,IND,M,36,162346,108337,103819,0.6673216463602429,N
14003,1996,TIRUPPATTUR,S.P. CHANDRAN,N,IND,M,36,162346,108337,103819,0.6673216463602429,N
14004,1996,KARAIKUDI,"SUNDARAM, N.",W,TMC(M),M,76888,200521,126741,122076,0.6320584876396986,N
14005,1996,KARAIKUDI,RAJU M.,N,ADMK,M,26504,200521,126741,122076,0.6320584876396986,N
14006,1996,KARAIKUDI,"ASOKAN, K.R.",N,MDMK,M,10055,200521,126741,122076,0.6320584876396986,N
14007,1996,KARAIKUDI,KARUPPIAH PAZHA,N,IND,M,5378,200521,126741,122076,0.6320584876396986,N
14008,1996,KARAIKUDI,"MUTHIAH, C.",N,IND,M,1904,200521,126741,122076,0.6320584876396986,N
14009,1996,KARAIKUDI,"ALAGAPPAN, RM.",N,BJP,M,810,200521,126741,122076,0.6320584876396986,W
14010,1996,KARAIKUDI,"ABDUL LATIF, M.",N,IND,M,178,200521,126741,122076,0.6320584876396986,N
14011,1996,KARAIKUDI,"SIMON PAUL JAYASINGH, S.J.",N,IND,M,155,200521,126741,122076,0.6320584876396986,N
14012,1996,KARAIKUDI,"PERUMAL, S.P.",N,IND,M,151,200521,126741,122076,0.6320584876396986,N
14013,1996,KARAIKUDI,"SAMLAPPAN, K.A.V.",N,IND,M,53,200521,126741,122076,0.6320584876396986,N
14014,1996,TIRUVADANAI,"RAMASAMY, KR.",W,TMC(M),M,68837,189680,116076,111436,0.6119569801771404,N
14015,1996,TIRUVADANAI,"SAKTHIVEL, D.",N,INC,M,17437,189680,116076,111436,0.6119569801771404,N
14015,1996,TIRUVADANAI,"SAKTHIVEL, D.",N,INC,M,17437,189680,116076,111436,0.6119569801771404,W
14016,1996,TIRUVADANAI,"KARUNANITHI, V.",N,IND,M,13767,189680,116076,111436,0.6119569801771404,N
14017,1996,TIRUVADANAI,"MANGALESWARAN, M.",N,MDMK,M,6926,189680,116076,111436,0.6119569801771404,N
14018,1996,TIRUVADANAI,"RAMADOSS, C.",N,PMK,M,2697,189680,116076,111436,0.6119569801771404,N
14019,1996,TIRUVADANAI,"SIMSON, A.",N,IND,M,684,189680,116076,111436,0.6119569801771404,N
14020,1996,TIRUVADANAI,"XAVIER, M.",N,JP,M,383,189680,116076,111436,0.6119569801771404,N
14020,1996,TIRUVADANAI,"XAVIER, M.",N,JP,M,383,189680,116076,111436,0.6119569801771404,N
14021,1996,TIRUVADANAI,"ALAGU, KR.",N,IND,M,260,189680,116076,111436,0.6119569801771404,N
14021,1996,TIRUVADANAI,"ALAGU, KR.",N,IND,M,260,189680,116076,111436,0.6119569801771404,N
14022,1996,TIRUVADANAI,"RAMACHANDRAN, M.",N,IND,M,219,189680,116076,111436,0.6119569801771404,N
14023,1996,TIRUVADANAI,"ALAGARSAMY, P.",N,IND,M,153,189680,116076,111436,0.6119569801771404,N
14024,1996,TIRUVADANAI,"CHELLADURAI, KR.S.",N,IND,M,73,189680,116076,111436,0.6119569801771404,N
14025,1996,ILAYANGUDI,"TAMILKUDIMAGAN, M.",W,DMK,M,43080,147929,92378,87260,0.6244752550209898,N
14026,1996,ILAYANGUDI,"NADARAJAN, V.D.",N,ADMK,M,28276,147929,92378,87260,0.6244752550209898,N
14027,1996,ILAYANGUDI,"MALAIKANNAN, V.",N,MDMK,M,10790,147929,92378,87260,0.6244752550209898,N
14028,1996,ILAYANGUDI,"GNANATHIRAVIAM, M.",N,IND,M,2182,147929,92378,87260,0.6244752550209898,N
14029,1996,ILAYANGUDI,"RAMU, A.",N,PMK,M,1438,147929,92378,87260,0.6244752550209898,N
14030,1996,ILAYANGUDI,"AROCKIASAMY, J.",N,IND,M,539,147929,92378,87260,0.6244752550209898,N
14031,1996,ILAYANGUDI,"ALAGAR, V.",N,IND,M,232,147929,92378,87260,0.6244752550209898,N
14032,1996,ILAYANGUDI,"ANANTHAN, P.",N,IND,M,228,147929,92378,87260,0.6244752550209898,N
14033,1996,ILAYANGUDI,"MANI, A.",N,IND,M,199,147929,92378,87260,0.6244752550209898,N
14034,1996,ILAYANGUDI,"ABDUL SUKKUR, A.N.A.",N,IND,M,140,147929,92378,87260,0.6244752550209898,N
14035,1996,ILAYANGUDI,"ALAGAR, N.",N,IND,M,113,147929,92378,87260,0.6244752550209898,N
14035,1996,ILAYANGUDI,"ALAGAR, N.",N,IND,M,113,147929,92378,87260,0.6244752550209898,N
14036,1996,ILAYANGUDI,"GANDHI, T.V.",N,IND,M,43,147929,92378,87260,0.6244752550209898,N
14037,1996,SIVAGANGA,"KIRUTTINAN PASUMPON, THA.",W,DMK,M,64438,175572,111531,106254,0.6352436607203882,N
14038,1996,SIVAGANGA,K.R. MURUGANANDAM,N,ADMK,M,31437,175572,111531,106254,0.6352436607203882,N
14039,1996,SIVAGANGA,KRISHNAN PERI,N,MDMK,M,7327,175572,111531,106254,0.6352436607203882,N
14040,1996,SIVAGANGA,"CHOCKALINGAM, N.",N,BJP,M,1533,175572,111531,106254,0.6352436607203882,N
14041,1996,SIVAGANGA,SADUMANGALASWAMY @ ANBUMALAIKANNAN,N,IND,M,696,175572,111531,106254,0.6352436607203882,N
14042,1996,SIVAGANGA,"DHAVAMANI, M.",N,IND,M,275,175572,111531,106254,0.6352436607203882,W
14043,1996,SIVAGANGA,MUTHUSAMY BHARATHI,N,IND,M,215,175572,111531,106254,0.6352436607203882,N
14044,1996,SIVAGANGA,"PALANIYANDI, K.",N,IND,M,202,175572,111531,106254,0.6352436607203882,N
14045,1996,SIVAGANGA,SAROJA,N,IND,F,131,175572,111531,106254,0.6352436607203882,N
14046,1996,MANAMADURAI,"THANGAMANI, K.",W,CPI,M,49639,164936,106702,99629,0.6469297181937236,N
14046,1996,MANAMADURAI,"THANGAMANI, K.",W,CPI,M,49639,164936,106702,99629,0.6469297181937236,W
14047,1996,MANAMADURAI,"GUNASEKARAN, M.",N,ADMK,M,31869,164936,106702,99629,0.6469297181937236,N
14048,1996,MANAMADURAI,"BALASUBRAMANIAN, K.",N,CPM,M,12349,164936,106702,99629,0.6469297181937236,N
14049,1996,MANAMADURAI,"MANIMUTHU, K.S.M.",N,AIIC(T),M,4407,164936,106702,99629,0.6469297181937236,N
14050,1996,MANAMADURAI,"PITCHAI, M.",N,BJP,M,884,164936,106702,99629,0.6469297181937236,N
14051,1996,MANAMADURAI,"VELU, V.",N,IND,M,248,164936,106702,99629,0.6469297181937236,N
14052,1996,MANAMADURAI,"CHANDRAN, C.",N,IND,M,233,164936,106702,99629,0.6469297181937236,N
14053,1996,PARAMAKUDI,"THISAIVEERAN, U.",W,DMK,M,44472,169729,111863,103001,0.6590682794336855,W
14054,1996,PARAMAKUDI,"MUNIASAMY, K.",N,IND,M,25571,169729,111863,103001,0.6590682794336855,N
14054,1996,PARAMAKUDI,"MUNIASAMY, K.",N,IND,M,25571,169729,111863,103001,0.6590682794336855,N
14055,1996,PARAMAKUDI,"SUNDARARAJ, S.",N,ADMK,M,23207,169729,111863,103001,0.6590682794336855,N
14056,1996,PARAMAKUDI,"SIRAIMEETAN, T.K.",N,MDMK,M,5604,169729,111863,103001,0.6590682794336855,N
14057,1996,PARAMAKUDI,"UGRAPANDIAN, K.",N,PMK,M,946,169729,111863,103001,0.6590682794336855,N
14058,1996,PARAMAKUDI,"RAMASAMY, S.",N,IND,M,871,169729,111863,103001,0.6590682794336855,N
14059,1996,PARAMAKUDI,THANGASAMY DEVENDIRAN S.M.R.,N,IND,M,775,169729,111863,103001,0.6590682794336855,N
14060,1996,PARAMAKUDI,"MAYAN, P.",N,IND,M,458,169729,111863,103001,0.6590682794336855,N
14061,1996,PARAMAKUDI,"DEVARDASAN, P.A.P.",N,IND,M,319,169729,111863,103001,0.6590682794336855,W
14062,1996,PARAMAKUDI,"SUBRAMANIAN, S.",N,IND,M,279,169729,111863,103001,0.6590682794336855,N
14062,1996,PARAMAKUDI,"SUBRAMANIAN, S.",N,IND,M,279,169729,111863,103001,0.6590682794336855,N
14063,1996,PARAMAKUDI,"MURUGAN, M.",N,IND,M,256,169729,111863,103001,0.6590682794336855,N
14064,1996,PARAMAKUDI,"KARUPPAN, C.",N,IND,M,157,169729,111863,103001,0.6590682794336855,N
14065,1996,PARAMAKUDI,"RAMAN, A.",N,IND,M,86,169729,111863,103001,0.6590682794336855,N
14066,1996,RAMANATHAPURAM,"RAHMANKHAN, A.",W,DMK,M,59794,186156,124689,116745,0.6698091922903371,N
14067,1996,RAMANATHAPURAM,"SEKAR, S.K.G.",N,ADMK,M,23903,186156,124689,116745,0.6698091922903371,N
14067,1996,RAMANATHAPURAM,"SEKAR, S.K.G.",N,ADMK,M,23903,186156,124689,116745,0.6698091922903371,W
14068,1996,RAMANATHAPURAM,"RAMASAMY, T.",N,IND,M,17009,186156,124689,116745,0.6698091922903371,N
14069,1996,RAMANATHAPURAM,"KALANJIYAM, R.",N,IND,M,7647,186156,124689,116745,0.6698091922903371,N
14069,1996,RAMANATHAPURAM,"KALANJIYAM, R.",N,IND,M,7647,186156,124689,116745,0.6698091922903371,N
14070,1996,RAMANATHAPURAM,"SINGARAJ, K.",N,MDMK,M,4796,186156,124689,116745,0.6698091922903371,N
14071,1996,RAMANATHAPURAM,"RAJAN, M.",N,BJP,M,2161,186156,124689,116745,0.6698091922903371,N
14071,1996,RAMANATHAPURAM,"RAJAN, M.",N,BJP,M,2161,186156,124689,116745,0.6698091922903371,N
14072,1996,RAMANATHAPURAM,"RAJAJI, N.",N,IND,M,321,186156,124689,116745,0.6698091922903371,N
14073,1996,RAMANATHAPURAM,"ADAIKALARAJ, J.",N,JP,M,262,186156,124689,116745,0.6698091922903371,W
14074,1996,RAMANATHAPURAM,"DHARMARAJAN, N.",N,IND,M,174,186156,124689,116745,0.6698091922903371,N
14075,1996,RAMANATHAPURAM,"NAGALINGAM, K.",N,IND,M,132,186156,124689,116745,0.6698091922903371,N
14076,1996,RAMANATHAPURAM,"SANTHAVALIYAN, L.",N,IND,M,124,186156,124689,116745,0.6698091922903371,N
14077,1996,RAMANATHAPURAM,"NADIMUTHU, K.",N,IND,M,119,186156,124689,116745,0.6698091922903371,N
14078,1996,RAMANATHAPURAM,"MAHADEVAN, H.",N,IND,M,116,186156,124689,116745,0.6698091922903371,N
14078,1996,RAMANATHAPURAM,"MAHADEVAN, H.",N,IND,M,116,186156,124689,116745,0.6698091922903371,N
14079,1996,RAMANATHAPURAM,RAMANATHAN,N,IND,M,99,186156,124689,116745,0.6698091922903371,N
14080,1996,RAMANATHAPURAM,"SINDHURANI, A.",N,IND,F,88,186156,124689,116745,0.6698091922903371,N
14081,1996,KADALADI,S.P. THANGAVELAN,W,DMK,M,56031,191186,113185,105258,0.592015105708577,W
14082,1996,KADALADI,V. SATHIYAMOORTHY,N,ADMK,M,36061,191186,113185,105258,0.592015105708577,N
14083,1996,KADALADI,A. PIRAANAVANATHAN,N,MDMK,M,3795,191186,113185,105258,0.592015105708577,W
14084,1996,KADALADI,P. NAGASWAMY,N,IND,M,3532,191186,113185,105258,0.592015105708577,W
14085,1996,KADALADI,V. MAHENDARAPALLAVAN,N,PMK,M,2522,191186,113185,105258,0.592015105708577,N
14086,1996,KADALADI,P. SUNDARARAJAN,N,IND,M,1230,191186,113185,105258,0.592015105708577,N
14087,1996,KADALADI,P. MURUGAVEL,N,BJP,M,1143,191186,113185,105258,0.592015105708577,N
14088,1996,KADALADI,S.R. SHAIK DAWOOD,N,IND,M,283,191186,113185,105258,0.592015105708577,N
14089,1996,KADALADI,S. MOHAMED ABDUL KADAR,N,IND,M,185,191186,113185,105258,0.592015105708577,N
14089,1996,KADALADI,S. MOHAMED ABDUL KADAR,N,IND,M,185,191186,113185,105258,0.592015105708577,N
14090,1996,KADALADI,S. GANESAPANDY,N,IND,M,141,191186,113185,105258,0.592015105708577,N
14091,1996,KADALADI,M. MOHAMEDALI JINNAH,N,IND,M,140,191186,113185,105258,0.592015105708577,N
14092,1996,KADALADI,A. MUTHU THEVAR,N,IND,M,105,191186,113185,105258,0.592015105708577,N
14092,1996,KADALADI,A. MUTHU THEVAR,N,IND,M,105,191186,113185,105258,0.592015105708577,N
14093,1996,KADALADI,M. NAGARAJAN,N,IND,M,90,191186,113185,105258,0.592015105708577,N
14094,1996,MUDUKULATHUR,S. BALAKRISHNAN,W,TMC(M),M,41850,173473,99487,93599,0.5735013517953803,N
14094,1996,MUDUKULATHUR,S. BALAKRISHNAN,W,TMC(M),M,41850,173473,99487,93599,0.5735013517953803,N
14095,1996,MUDUKULATHUR,V. BOSE,N,IND,M,19322,173473,99487,93599,0.5735013517953803,N
14096,1996,MUDUKULATHUR,R. NAGALINGAM,N,INC,M,13057,173473,99487,93599,0.5735013517953803,N
14097,1996,MUDUKULATHUR,M. DURAI RAJ,N,IND,M,8777,173473,99487,93599,0.5735013517953803,N
14098,1996,MUDUKULATHUR,P. VILLI THEVAR,N,MDMK,M,7421,173473,99487,93599,0.5735013517953803,N
14099,1996,MUDUKULATHUR,M. SHANMUGAVELU,N,IND,M,1131,173473,99487,93599,0.5735013517953803,N
14100,1996,MUDUKULATHUR,T. VELUSAMY,N,AIIC(T),M,873,173473,99487,93599,0.5735013517953803,N
14101,1996,MUDUKULATHUR,R. KARUPPANA THEVAR,N,IND,M,320,173473,99487,93599,0.5735013517953803,W
14102,1996,MUDUKULATHUR,R. PONNUSAMY,N,IND,M,243,173473,99487,93599,0.5735013517953803,W
14103,1996,MUDUKULATHUR,M. SHANMUGAVEL,N,IND,M,203,173473,99487,93599,0.5735013517953803,N
14103,1996,MUDUKULATHUR,M. SHANMUGAVEL,N,IND,M,203,173473,99487,93599,0.5735013517953803,N
14104,1996,MUDUKULATHUR,K. THANIKODI THEVAR,N,IND,M,203,173473,99487,93599,0.5735013517953803,N
14105,1996,MUDUKULATHUR,M. SAKTHIVEL,N,IND,M,80,173473,99487,93599,0.5735013517953803,N
14106,1996,MUDUKULATHUR,K. MUTHU THEVAR,N,IND,M,64,173473,99487,93599,0.5735013517953803,N
14107,1996,MUDUKULATHUR,N. LAKSHMANAN DOSS,N,IND,M,55,173473,99487,93599,0.5735013517953803,N
14108,1996,ARUPPUKOTTAI,"THANGAPANDIAN, V.",W,DMK,M,45081,159117,108687,103165,0.6830634061728162,N
14109,1996,ARUPPUKOTTAI,"SUNDARAPANDIAN, K.",N,ADMK,M,28716,159117,108687,103165,0.6830634061728162,N
14110,1996,ARUPPUKOTTAI,"SHANMUGASUNDARAM, R.M.",N,MDMK,M,16987,159117,108687,103165,0.6830634061728162,N
14111,1996,ARUPPUKOTTAI,"CHINNAKARUPPAN, K.",N,IND,M,9565,159117,108687,103165,0.6830634061728162,N
14112,1996,ARUPPUKOTTAI,"PERUMAL, V.",N,AIIC(T),M,1077,159117,108687,103165,0.6830634061728162,N
14113,1996,ARUPPUKOTTAI,"SIVASAMY, S.",N,IND,M,260,159117,108687,103165,0.6830634061728162,N
14114,1996,ARUPPUKOTTAI,"KANTHIRAJAN, K.S.",N,IND,M,201,159117,108687,103165,0.6830634061728162,N
14115,1996,ARUPPUKOTTAI,"PERIASAMY PANNAI, S.",N,IND,M,148,159117,108687,103165,0.6830634061728162,N
14116,1996,ARUPPUKOTTAI,"ATHIMOOLAM, V.",N,IND,M,146,159117,108687,103165,0.6830634061728162,N
14117,1996,ARUPPUKOTTAI,"VEERAN, A.K.",N,IND,M,132,159117,108687,103165,0.6830634061728162,N
14118,1996,ARUPPUKOTTAI,SUNDARASU.T,N,IND,M,116,159117,108687,103165,0.6830634061728162,N
14119,1996,ARUPPUKOTTAI,RAJAGURU.A,N,IND,M,115,159117,108687,103165,0.6830634061728162,N
14119,1996,ARUPPUKOTTAI,RAJAGURU.A,N,IND,M,115,159117,108687,103165,0.6830634061728162,N
14120,1996,ARUPPUKOTTAI,PERIASAMY.M,N,IND,M,101,159117,108687,103165,0.6830634061728162,N
14121,1996,ARUPPUKOTTAI,"CHINNAIAH,A",N,IND,M,99,159117,108687,103165,0.6830634061728162,N
14122,1996,ARUPPUKOTTAI,ALAGARSAMY.K,N,IND,M,79,159117,108687,103165,0.6830634061728162,N
14123,1996,ARUPPUKOTTAI,DEIVASIGAMANI.P,N,IND,M,77,159117,108687,103165,0.6830634061728162,N
14124,1996,ARUPPUKOTTAI,KANAKKAN.M,N,IND,M,65,159117,108687,103165,0.6830634061728162,N
14125,1996,ARUPPUKOTTAI,KANNAN.A,N,IND,M,57,159117,108687,103165,0.6830634061728162,N
14126,1996,ARUPPUKOTTAI,THANGAVELU.S,N,IND,M,54,159117,108687,103165,0.6830634061728162,N
14127,1996,ARUPPUKOTTAI,SUNDARAJ.A,N,IND,M,38,159117,108687,103165,0.6830634061728162,N
14128,1996,ARUPPUKOTTAI,GNANAPANDI.P,N,IND,M,26,159117,108687,103165,0.6830634061728162,N
14128,1996,ARUPPUKOTTAI,GNANAPANDI.P,N,IND,M,26,159117,108687,103165,0.6830634061728162,N
14129,1996,ARUPPUKOTTAI,MARUTHUPANDIAN.T,N,IND,M,25,159117,108687,103165,0.6830634061728162,N
14129,1996,ARUPPUKOTTAI,MARUTHUPANDIAN.T,N,IND,M,25,159117,108687,103165,0.6830634061728162,N
14130,1996,SATTUR,"VIJAYAKUMAR, K.M.",W,DMK,M,58972,201201,141694,136502,0.7042410325992415,N
14130,1996,SATTUR,"VIJAYAKUMAR, K.M.",W,DMK,M,58972,201201,141694,136502,0.7042410325992415,W
14131,1996,SATTUR,"RAMACHANDRAN, K.K.S.S.R.",N,ADMK,M,49608,201201,141694,136502,0.7042410325992415,N
14132,1996,SATTUR,"GNANAPRAKASAM, M.",N,MDMK,M,16732,201201,141694,136502,0.7042410325992415,N
14132,1996,SATTUR,"GNANAPRAKASAM, M.",N,MDMK,M,16732,201201,141694,136502,0.7042410325992415,N
14133,1996,SATTUR,"RAMACHANDRAN, C.",N,IND,M,5686,201201,141694,136502,0.7042410325992415,N
14134,1996,SATTUR,"THANGAVEL, P.",N,AIIC(T),M,1227,201201,141694,136502,0.7042410325992415,N
14134,1996,SATTUR,"THANGAVEL, P.",N,AIIC(T),M,1227,201201,141694,136502,0.7042410325992415,N
14135,1996,SATTUR,"PITCHAIKANI, M.S.",N,IND,M,602,201201,141694,136502,0.7042410325992415,N
14135,1996,SATTUR,"PITCHAIKANI, M.S.",N,IND,M,602,201201,141694,136502,0.7042410325992415,N
14136,1996,SATTUR,"SIKKANDAR, M.",N,IND,M,267,201201,141694,136502,0.7042410325992415,N
14137,1996,SATTUR,"SUNDARAM, S.",N,IND,M,260,201201,141694,136502,0.7042410325992415,N
14138,1996,SATTUR,"DINAKARAN, A.",N,IND,M,207,201201,141694,136502,0.7042410325992415,N
14139,1996,SATTUR,"RAJAMMAL, G.",N,IND,F,204,201201,141694,136502,0.7042410325992415,W
14140,1996,SATTUR,"AMIRTTHARAJ, D.",N,IND,M,167,201201,141694,136502,0.7042410325992415,N
14141,1996,SATTUR,"BOPASS, G.P.R.",N,IND,M,165,201201,141694,136502,0.7042410325992415,N
14142,1996,SATTUR,"KANNAN, M.",N,IND,M,154,201201,141694,136502,0.7042410325992415,N
14143,1996,SATTUR,"ALUMUTHU, M.",N,IND,M,148,201201,141694,136502,0.7042410325992415,W
14144,1996,SATTUR,"SUBBIAH, S.",N,IND,M,137,201201,141694,136502,0.7042410325992415,N
14145,1996,SATTUR,"THIRUPATHI, V.",N,IND,M,137,201201,141694,136502,0.7042410325992415,N
14146,1996,SATTUR,"DAVASIANANDAM, M.",N,IND,M,123,201201,141694,136502,0.7042410325992415,N
14146,1996,SATTUR,"DAVASIANANDAM, M.",N,IND,M,123,201201,141694,136502,0.7042410325992415,N
14147,1996,SATTUR,"RAVISANKAR, T.",N,IND,M,120,201201,141694,136502,0.7042410325992415,N
14147,1996,SATTUR,"RAVISANKAR, T.",N,IND,M,120,201201,141694,136502,0.7042410325992415,N
14148,1996,SATTUR,"GANAPATHY, R.",N,IND,M,118,201201,141694,136502,0.7042410325992415,N
14149,1996,SATTUR,"RAYAPPAN, A.",N,IND,M,117,201201,141694,136502,0.7042410325992415,N
14149,1996,SATTUR,"RAYAPPAN, A.",N,IND,M,117,201201,141694,136502,0.7042410325992415,N
14150,1996,SATTUR,"AMBUROSE @ ANANDARAM, G.",N,IND,M,111,201201,141694,136502,0.7042410325992415,N
14151,1996,SATTUR,"SUNDARAMAHALINGAM, A.P.",N,IND,M,99,201201,141694,136502,0.7042410325992415,N
14152,1996,SATTUR,"MARIAPPAN, M.",N,IND,M,92,201201,141694,136502,0.7042410325992415,W
14152,1996,SATTUR,"MARIAPPAN, M.",N,IND,M,92,201201,141694,136502,0.7042410325992415,N
14153,1996,SATTUR,"SUBRAMANIAN, A.",N,IND,M,76,201201,141694,136502,0.7042410325992415,N
14153,1996,SATTUR,"SUBRAMANIAN, A.",N,IND,M,76,201201,141694,136502,0.7042410325992415,N
14154,1996,SATTUR,"AYYAPPAN, M.",N,IND,M,74,201201,141694,136502,0.7042410325992415,W
14155,1996,SATTUR,"RAVI, M.K.",N,IND,M,69,201201,141694,136502,0.7042410325992415,N
14156,1996,SATTUR,"ARUMUGAM, K.M.",N,IND,M,67,201201,141694,136502,0.7042410325992415,N
14157,1996,SATTUR,"GANDHIAPILLAI, M.",N,IND,M,60,201201,141694,136502,0.7042410325992415,N
14158,1996,SATTUR,"BALASUBRAMANIAM, A.",N,IND,M,59,201201,141694,136502,0.7042410325992415,N
14159,1996,SATTUR,"JEYASANKAR, A.",N,IND,M,58,201201,141694,136502,0.7042410325992415,N
14160,1996,SATTUR,"BALAKRISHNAN, V.",N,IND,M,56,201201,141694,136502,0.7042410325992415,W
14161,1996,SATTUR,"POTHIRAJ, G.",N,IND,M,48,201201,141694,136502,0.7042410325992415,N
14162,1996,SATTUR,"KARIKALAN, S.",N,IND,M,46,201201,141694,136502,0.7042410325992415,N
14163,1996,SATTUR,"BALASUBRAMANIAN, M.R.",N,IND,M,42,201201,141694,136502,0.7042410325992415,W
14164,1996,SATTUR,"PERIYASAMY, D.",N,IND,M,42,201201,141694,136502,0.7042410325992415,N
14165,1996,SATTUR,"SAROJINI, G.",N,IND,F,40,201201,141694,136502,0.7042410325992415,W
14165,1996,SATTUR,"SAROJINI, G.",N,IND,F,40,201201,141694,136502,0.7042410325992415,N
14166,1996,SATTUR,"GURUMANICKAM, P.",N,IND,M,39,201201,141694,136502,0.7042410325992415,N
14167,1996,SATTUR,"DAKSHNAMOORTHY, S.",N,IND,M,39,201201,141694,136502,0.7042410325992415,N
14168,1996,SATTUR,"SUBRAMANIAN, K.",N,IND,M,38,201201,141694,136502,0.7042410325992415,N
14169,1996,SATTUR,"AYYANAR, K.",N,IND,M,35,201201,141694,136502,0.7042410325992415,N
14170,1996,SATTUR,"SUNDARARAJAN, G.",N,IND,M,35,201201,141694,136502,0.7042410325992415,N
